eth_address,amended_address,dot_balance,polkadot_address
0x59674388cA17D95cf03ca527665F789Ac10bf4f1,undefined,327130000000000,
0x5BF688EEb7857748CdD99d269DFa08B3f56f900B,undefined,105525000000000,
0x8761e0DD63d14cf566aCf4b730f3540f164B6b56,undefined,105525000000000,
0x00a002d19522440cd4aF9636097BD510dC780f8F,undefined,518027000000000,
0x0008cd3b0bFFDDf4b7F4528C58DB5416EB998AC0,undefined,105525000000000,
0x009e7f3b1bE6c5E05c4b3C39804293b582ca64b7,undefined,2473896000000000,
0x0036Ec309c318597Ab5E273d535C6Cf2B4ECB98E,undefined,43160000000000,127WZFarmBbZLTb75y3e4MA3o8Ug9P7kBQJKwHeUCPeeC8R9
0x13D5D590BE45F86e1c1297073951ad7aBfB746E4,undefined,50010000000000,1RmtCs98Ym5QSzkEbig7aWcwivBW8mTdDn3QMz27nTna7jq
0xFfd011CC6737e113dc8BA4b2CC294E656E9d8f00,undefined,66481000000000,
0x03FCec3a20F276aAc1f7967a461301D75180371a,undefined,4643143000000000,1639FjZ7nH9ZHHLZ61FUTtZ96YbUh17BJYLrYduEpxXkxubM
0xd660e0a01a5850b0e4c1c447A8D4F41b9CAe63D0,undefined,18352346000000000,
0x7f619e5784802a7C966c46b12Cbd2510CEb084DE,undefined,62365000000000,
0xAcA3500b68da8eB37f45381fa3a0c7F815e8F5A7,undefined,26610000000000,138fU9b4WHJ9CKsoNkg6S5uDJcXTYWos9qdPvdF9YMKJQf6n
0x6eE315451190394Da7fCdCeB57D157d6A3453201,undefined,20208000000000,
0x200b6591326Cca7DAF74D4b6a5789824040d5660,undefined,6226086000000000,
0xdeee4F9F7C3af2F271F030229D3AF254f2bdB0c9,undefined,105525000000000,
0x4bD120e887Cc82285AFF8408DC208eD32B132Bb3,undefined,82585000000000,12uMj2RetfZtkoezt4pJwS79rfbJcxmGHMXT5mw7QnxreAqV
0xffB3Bd8B5365758350008118961254c5eCD1F80A,undefined,105525000000000,
0xD4340FeF5D32F2754A67bF42a44f4CEc14540606,undefined,11509000000000,
0x00AEC6e482d2eC9cEDf8f03072ff8bD27850E95C,undefined,200499000000000,14roA9LaJSuUYgZXsqD5e2SvtRNUpsYUjZzxbTpLBp2HhDS7
0x1ac8a6D59dB3938DdbeE19f4EC3eA8a0a771BF6e,undefined,226880000000000,
0xC05217770e1CAe59d85c04F333cABFde7c7Dbefb,undefined,189946000000000,12H6Y9vbtnvt4PkoD5xHemKr4KxjL9uBQpqx6r8wY4tMAbgY
0x00510782b5D5Bf4C408ad8a18c4CB7EaaaF592d0,undefined,63315000000000,
0x928318b2E90C8B1a5255D03ee5EB3A1533E3DBEa,undefined,10552000000000,
0x3eA7272f84cfCa9811D2103170ffE0DC551Ed3EA,undefined,196278000000000,
0x532276374258365Ec2058848caA8975dA2E9dBA8,undefined,42210000000000,12vSrfgjsf6Bcuwoguvuzav8sVi6BhK9TaUvo9HXWtnisNH5
0x298679f84E404aC8A9c73158ee6Fa4973eca9abD,undefined,211051000000000,168TU9UrSmFfC74Vd2dc1c9UvLAMMRs4K6QW2p9RbB5ZwKfa
0x7B1eC653Cb5ACf9b5e95DC259928fc766d0Ac22E,undefined,184958000000000,
0x6bD16C10081589deaeb5cDCE5963FabbbD350616,undefined,84420000000000,
0x516ca63270b7d253cd9Af64Cb9D92d62dE81656C,undefined,247756000000000,
0x1d78010AE098d2DDFc01c7306F16776d1409A576,undefined,84420000000000,
0xb3a82B6E21aBF58B057077ff00130f292973A041,undefined,42210000000000,
0x9e420616CF7F23f48fD442e11CBb1f36e37546F1,undefined,64233000000000,1bq1oEa8ghJN5xViGDz4MnxBpsHpZ3Y1Uuef4E1vhKhh1WY
0x051f77131b0ea6d149608021E06c7206317782CC,undefined,52000000000,
0xb06D958ccE8ceD5B26EA37e63d26A3a3a0d3aB34,undefined,458808000000000,14tfmDwckP8HbfKRMY36wLJaUVuVcoshcHzwh7Wfkaj7AxEf
0x888a870B0E77521B1121874499E934714af32F8b,undefined,22160000000000,
0x006eF813cD8eaB68641CD6Fb8D5f3B8126AbB5Ba,undefined,917617000000000,15iYgBWHJZefHYtgQ8EVbEsCfJRwbD9s6Beid8XJYjXPLQxj
0x4209C9eA64fb4fA437eb950B3839a43C99d96c06,undefined,316577000000000,14Qb8HuXs9h18ZVTgUj2AoigfrDBrf5pMLyL3KWHPgBJFBos
0x004996DCf23CDF72B62191ac358142615192C7c2,undefined,1836152000000000,
0x002C33c9811E4b478B1d4a2e4C6f60250e792919,undefined,105525000000000,
0xF72a6E8a84E112b9Fd925aD040B81Bec8B17a6BB,undefined,211051000000000,126MFd5LQW654qH5tajsm8k5RK1JV2Wor7eYAej2kBTB1Bam
0x43140ac2d3C02CBa8e461602cC15C3889dd9FA3d,undefined,63315000000000,16f87jZtYD4ZD4LoQ8RXLzndLaVayegrRVgSWtN5hpaZSwwx
0x6Abe176C495486E953392E1203c4f675Aa7bCCe0,undefined,105525000000000,
0x7d2136d6cc5cAe6b60520050f1cC902AbB8460eD,undefined,64233000000000,
0xea153d7dcbb78aa15a80F015Aa4b433228836D77,undefined,316577000000000,
0x20965E529C2A05A2630d84b9809Be93b76720096,undefined,73868000000000,
0x1aDD1af6A3949b9613922f9DD9CC3C98D003d5fA,undefined,69972000000000,12rwSuaDPrDeydkoDMKKmT2MH9iAA6GHQ5dpsFPpMAPVzD4X
0xC60d96a54d67eAbB888e162deD238773b44cA3b1,undefined,281754000000000,
0x0028A86E047f2fE0834D472d87728Dfb50774251,undefined,369340000000000,
0x0035Fc5208eF989c28d47e552E92b0C507D2B318,undefined,21105000000000,15vxfxDV6y8PbctjsdtNhihT857jZhTHEB5MFocPvefdVhkT
0x003Ca16bD227028787da3Cf107E86B4C78fCB8C3,undefined,153065000000000,
0x0A2a6f1EaAEceD797B514B9da30309CCdf857d70,undefined,169949000000000,
0x0961081fDccbD287Cc1045744A7c0B0222d70314,undefined,26381000000000,
0xC2E763a5924CB23FC77515a19ec3Cc7E7a122250,undefined,910138000000000,16Hto3VeFXQgfc3kEhmzHUqL3kAATexHRgv5gwuPcPXkb9kw
0x50633256A5f5a0a59EBb7C37A29eFB44F0C21E8c,undefined,20999000000000,
0x16aF41D7d554E5814B2A906B2aC27Bac06c9A61a,undefined,10369075000000000,14Ausi3skVgt91HgkL4ZzxHaqKcDPruBTndAbjBF9gt62ioE
0x5F3F007A415Cd23b2275E689b088cc0fF0f0B1B1,undefined,42210000000000,1TqK7guoZELsYGUM8v4bCzDZfeirsNU9fTapMjSLYckNc9D
0x81a1929517b52ccB71a63D31774bEf3EFa6D080E,undefined,51845000000000,15r2pMwkSMAf4cZUpK64EqUTomuUEokuUSLzs2aggenHEpkz
0x44f4C9eB38DbC24b17FAdeCB8033C24c70E7d836,undefined,1582889000000000,
0xfF4030B388b3Dc8280c53544646159759e3032dD,undefined,101767000000000,
0xC8A7Cd13C25d7237E4e957074e70bc3985920f21,undefined,10552000000000,
0x0047B7702418E3F3aC962FEeE269d4057214997a,undefined,84420000000000,
0xD2C56fc0046932D4AA37CFeCeF3A47d143722518,undefined,473811000000000,
0x008F6EB1F8852e3eC09A2a33Ff19E4c7369ea37B,undefined,5540114000000000,163HXb6fNGtbStL4t5dMinFMYSWjXiotw7yfkdgFXMd7gb1M
0x9D6B708f01044BC2D23aC51eD5dbC7563c46A6fd,undefined,63315000000000,15MWEtP6gySWBV429LmwRXB6QLubu5Wsv6ekDCbH2qSnuZYq
0x30f92bacb185193876BF6f37A6bb10F01Aaeb36E,undefined,9176000000000,
0x00240495286C0f4420b6Cf3B7D98f50682f82544,undefined,9011000000000,
0x4e9763A3Ac1928E281c7776b41aAa83b558204e0,undefined,2638000000000,12jqzCbdViddrbcHxJorPt6XhycBDT9XgAQTp5ofudje1GNt
0x0037A6B811ffeB6e072DA21179d11B1406371C63,undefined,316000000000,
0x73a4bf5507f57385118846444b38bc10EEDb7Fa7,undefined,3165000000000,
0x00bbDb18494BBA1635fc00d53735c06EeB171908,undefined,105525000000000,157qhcKguZqomdTNVyjAwvWe6hCKVy9kCq7tNZGU5NRaz5Mr
0x00C03372F10F16d819dE4D9b22f59CAA35B91C0d,undefined,27528000000000,15VTYKZVvaQCUQ9QbexiNXz3TPaL381E3X9QxjuqekDhu5yX
0xd98fa099942B9179688793B146505935D64deF65,undefined,10552599000000000,1YV3MXK2qbG3vQhHh7WD6Aa8djUsvaedQeCRG6VVGA3nQdw
0x81d6578EaAe7398c11d6b3ae4842411eDe0d8C14,undefined,527629000000000,
0x002b44b7211507e761721b71b7d9dD77B29c67f1,undefined,86760000000000,
0x8234c57F49A272ab89Ed69f445CF9CE68406a1E1,undefined,263867000000000,
0xFac201D9eB3ac69D0F333067bb0df400ebcbEA7c,undefined,316577000000000,
0xbd125F7c40E252A090871B865aCa471f5cb8ee01,undefined,31710000000000,14afEj9AV47zXLFZRbMoyKxoU2NjRszSxPaesRzyUAehBeLc
0xa4932280B37de5fceC32232fB378Cbb24275E8f8,undefined,10552000000000,14yorer6QvUK1V6UT3mpzpKdwPygSrWgDUMgEWwVP1FAtoap
0xa44dB7ef03C1c87530Fe2Aaba58a0b6B01D3C3e1,undefined,52762000000000,
0x005dd1C702c3fcbca5f63b3aB931B15e03b3c9ed,undefined,105525000000000,14DPrv8arn44ZMZxhFazhKthu7PBZVz67yJY6MxLcCpDx9E2
0x08047a8561852B8d75e9Ce66751a9e0eF4eb2Ad3,undefined,52762000000000,
0x008dd1B21dad14A42715A406F36abC940Ebf0287,undefined,175907000000000,13JyNys9BbZX5VaoprvQHtDSr7g5TNJDGaKT5HjrvQLJ6Avk
0x0099fEDD81cE071A859BC98a84b7bFDfC52f4242,undefined,53712000000000,12xBJZNmu3dRUkr4HLLi9doKtE9i4RX5nXvq9o2VJVnjkFzv
0xB505830ffD0059F9a3d98C1EeBaDe1B8279A40e3,undefined,211051000000000,
0x0082EDD0064f00c679183E5C014D3B4a77a4cC67,undefined,73409000000000,
0x190E7C0403a5DD4bD21d426D88b76b1d513D39B1,undefined,527629000000000,15fnV14LaUew2bUd4f1SJN76Jy67nMhcVkJWqszoMgMkCk22
0x001B5A4E37e076C88c2d8Aa77fd1d57b1A40E4Ce,undefined,75978000000000,13AydogivSF51fpj7DTn6vzBAriCUeQJSVdVWB5i9XQvhCeq
0x52e0Bb68c4b18aD158Ac8e9489378e5E855224f8,undefined,10653000000000,
0x00E28833EcC493aa66477f04C932a4D689598910,undefined,20049000000000,
0xa22438f8c8BA4f08A9A3c857B2687CC1A890eE30,undefined,590945000000000,1y5BECsryTidCprvDZPXnHBWMNz33G1zvdy6amUhdfoEE5u
0x8285A8f9373803328CE82b909ED406e7b88E8206,undefined,5276000000000,
0xC49830ADD09B7b13758537FA4e8Db73FA5Fd4bB4,undefined,45880000000000,1LBropFhFL5CAKRhX1UNYjuejDTEHcA78RiLmQ5ii3b5C3E
0xc4D620dD343CD3Fe7c350707ad56680b4Baae9a3,undefined,2752000000000,
0xC69c3CfCEace9836D63B90C6bCd9Ed4E479DC871,undefined,20462000000000,
0x007FD348bf472eAaF68e58F652c082b86813bdca,undefined,142512000000000,17CySZ1STxnfr6rVMuxUMYevenxkZp3RSLnUW2heBCQy4ZN
0x00bffBC05987709adE08d71B36D7E36fcb7a613B,undefined,103690000000000,
0xc771ceB58B220Cb663c2a77b37558cde21C471eE,undefined,154067000000000,16aLfNGhf2n88qyDKULJpL3MpTuXeraiWmQYnJUrUbapFTJi
0xB48EAf22121C5090df38CaA3150bE0872B9DE6cE,undefined,42210000000000,
0x00Cc6eb30b179245A98c456964FC577A5E302244,undefined,5276299000000000,
0xF40c3463efb7815A2369d56492cd4A8202033720,undefined,74184000000000,
0x5feEA0d35BC1d74650856FDBa465a9fd7582b08F,undefined,52762000000000,
0x8e6D7485CBe990aCc1AD0EE9e8CCF39C0C93440e,undefined,211051000000000,18u3yp8iKPG3XssrPMS9fXbcyaPjV7XmwQQmUqwxFJZK29S
0x1c5e4db864861D9b6203bd86Af0C0B5ffcD6115d,undefined,105525000000000,
0x0054a7CF7C027eA72ac2b1994D1f6221539593A5,undefined,15828000000000,15tS7NaFVLaBrsQkQe8uC1fgCASxTtrahiHDQox4P36MnNp8
0x94cbc73D485035a0Ab712484144DDe3352D6cF60,undefined,526310000000000,14TUPvnXq7KCKKMUhEhincr5kyEjrsc4QMpqtooZkEvefVma
0x0005Ffdac0973574e3fe91FF31b254FE2Fd08aCB,undefined,923031000000000,12LGshusK5SBrQuoZBT6mKWqvUwrfsfB3dgfjbKwsm1A21xA
0x004337CA7ef0391B38f913689626697307aECe2b,undefined,561948000000000,15tR1P1wwCQo3zWhavHA3ZcXfPuKysaEM8FvWS6z2WsRKFv4
0x0014BcaD7B114436044A783D787E18f947FC8Bae,undefined,578422000000000,
0xb6694B3BeDD5ba593526ce5E1d6f5ce899CE70B5,undefined,822707000000000,1t6UzyDcTffW1zSTpc5HMDr89fTfYZNHVZqhJpaosVRfrm1
0xF0be27337Ccc1182dF91Cd4075Af2f6Dc7a67C5E,undefined,111995000000000,
0x7cEF137621eE58bd6C3a7036924DBC0288F81dC4,undefined,149846000000000,
0x004B8716A1F5c2f8A423a5f170Dd5FBe4f436171,undefined,16884000000000,
0x6d8188d47b24e6D8061509B7915cC40d31cF4b8c,undefined,31657000000000,
0xB0807cf08105020D06cbdEC06FB549ADcccF14E0,undefined,22940000000000,
0x5449713c3b74111612c326eFDc9A5E9567cbaA89,undefined,91807000000000,
0xD79Cf77ed776c7B4520fC4F95A21CDd75A7B9B07,undefined,58039000000000,
0x00EfCd61A32DA40d230AaC22BC0EbD026d8A9FCD,undefined,95026000000000,
0x28c42De479E57cc0c90B8A3EcEb406dc173aD7cC,undefined,71941000000000,127WGEUukqoPqS6SKzrMyQB31Nd15YVaDXusqBs3Ru5d9LhS
0x6A8666af2E42EbAae251383d5d96bfe80E41B4e2,undefined,24541000000000,
0x0dC2547858e1cAf83aaf4d61dB51D3696b2a593A,undefined,211051000000000,13DuFrBpDiVL5BBLDJjgPrH7BsTXq5Bg9PrVSh9uf3QY23Pt
0x00c4363a5D67BeD3671cEcDB593609745882e913,undefined,211051000000000,
0x0075cFddeBf8f19740296CAd7870516DB11DB25a,undefined,183298000000000,
0x007ED64aC2fE49e1bcb932151e72dE0ca813ECF8,undefined,7914000000000,12bTiJ46VzDgeJ5YhhrMxsQJppfEbD8SfNMEWnAZwYATLNB3
0xa34C6BCAe6F46ac6470443CCea67d937f6060c7E,undefined,232157000000000,16g1dA3i4jHifJc5RQGHrnCrBupNz8rr8EXvnoFqZeauEZpF
0x00AFdf133993cC0D4101F56F4B12A0504024BFd6,undefined,2638149000000000,13zXDuVj4dcfcfPQWEf7h7Np6kbRQKNFxwjdhP2mEtP2GBG3
0x00c39eb735F8DBDF396C2749f298cba2BFd74cdE,undefined,84420000000000,12CGbGBgJJFonPT9D4wDeMSiScpNfj4RLYkMxqJZtfAUruAG
0x596C4221758f875f51403416940e0Ea1bC1755c8,undefined,107021000000000,
0xF9852f33E7b714fdcB0Cc70Fd2338923c5eE9C45,undefined,21105198000000000,13KJ3t8w1CKMkXCmZ6s3VwdWo4h747kXE88ZNh6rCBTvojmM
0x4f8e35697891efb39506E932c9084a855ee53eF7,undefined,4839421000000000,
0x00AC42f377DA5D9A624F94d0E9904e76c144736D,undefined,189946000000000,16Ppds9RGkw2HU8Tu8ux1297CkRukSq53hrNzoucxTtAJq3e
0xb8cEa24EcC961f20fD7eA6332915c9ae85521F1B,undefined,15512000000000,
0x01772953ed3B69349088aE7824c649d6dcd0cB1E,undefined,211051000000000,
0x7e22e58855cad471E60B297f1a48C34F44091132,undefined,529423000000000,13zXXxW5fR7tDiWK4HvNSEBCvACazqmUHjXMDU2JQfJ2Tkvm
0xBd315Db0CBEACe9fdFA9b1Fca41d0C0918F4827b,undefined,35878000000000,
0x9af1322B1526eA42be721916E6bA232b4F001fD6,undefined,1055470000000000,15uAf61xc4ApbEuDKimcY18mex52gLwpesQyBcxPAbXQvYQ3
0x99Bc4449c9A1e3435912F2C19E75aFB1dEfCBD94,undefined,21105000000000,
0xD5162BeF9CA95caB0b5469e0399878923131D36C,undefined,22529000000000,13BXznJGkWx3xXfAEXayXjtx9Sqd53R5TqkpLr9ALc8iWamz
0xc29f18ff6f0c0ba071E0C6435EFC1caD05c25a9C,undefined,2374308000000000,
0x359043A2EdeaC162A5BCB5594A24724176dD68Bf,undefined,660592000000000,
0xCb431327705A1eE54417f8cF3146669EA52f3e41,undefined,463396000000000,1nPpdy24wFLGfSGA9iogFeoH7D5zwDyAGHVjqYkFXj35Uun
0x511e81B9D6c360FB6ECbD923f66aAd7c34cDFFB9,undefined,64370000000000,
0x6B3900179E0d9E20712ed41f8BB9FF8cB1e3fc88,undefined,84420000000000,
0x7B365d77a01b72223a89517B981d0B97e5E41646,undefined,84420000000000,16mJBQKmtLYK7Pscd2YPCL48qohQibmLqN3uzmWfkEfXemCn
0x9bF140794F7009345dc3dE37523F63EcCA1B155f,undefined,17939000000000,14intCFRvFucEieCZgZxiVKqaF7wftzzMqPj2V7CYZanMJNu
0xE31e4BE4a7c65fbF14FF16ED654Bd06B3A1c6750,undefined,211104000000000,14rRSBG25Mtpd7YBpA2UGL97Ly3AFUkLMiKajUAztgAa5HLp
0x00a02C4B206630fe17cF7657eA80f1B6FAb809da,undefined,105525000000000,
0x7B5d5685DedfD298695086DA41f3f0699aE9D82c,undefined,1772836000000000,
0xE35219d98bf6f9c693BF04197070d79D9BA73bfC,undefined,3324068000000000,13KowhgN9cy8So5xMxDoFF8KggdmQRLGdjYvDgPpqmXE3kNs
0xC383c50f156431e8F7187E0c04f14B85ad4Aff27,undefined,52815000000000,13MhJUsAd9hfF1fCnvcHsGCBbX4cWSX2TUKfUkdkbD1MAwzB
0xe4d4993Cf7BE0B894bb458dFF9C2653434d407FE,undefined,1055259000000000,
0x6904B80D7B5967DAf9A55A469E18c55eA75964e8,undefined,15776000000000,14E4DQ8aLcprpj8AcvtcLjW5NgdG5zaTibBgwxYzcoJKwygh
0x36F44cF83A35E43C5AC7D775F24A11E6a874A85F,undefined,48174000000000,
0x00FE4C20335A78abF60128C5f0A375a09d5B64E7,undefined,105525000000000,16CwRZ5AARea4i3ZDekon6XF1eMEH2MtkMaxcMHQnkzpqCZr
0x08548AF3414D04416F96f60CB1c39dC8EA927B4c,undefined,211051000000000,128k1nHuVeVJfFN9K9EGXNQgNo1accGKJ2S7GN67BmLiPixR
0x291Cb06901baE540721973FB6a98a2F6170B21a0,undefined,4432000000000,
0x00843587f711B5B15B4b234450E0a3ac1750E4B3,undefined,695416000000000,
0xC875B446639Ca898F1b3AddcCd107B9e1e2F09D4,undefined,57534000000000,
0x00f7E7B1B52725e1F32729d3a2c521a5F76C98df,undefined,6384000000000,
0x00878EEA2B606244d21b41565eBDC18Bc324d38E,undefined,10024000000000,
0x219A0751553BA999F730Fc1Af78BB5a3f255670B,undefined,527629000000000,1Qobp4G1snJPNWPz3onWpDVJGXtipBeF2EdLEdXT9aRRENe
0xA9F94b0f5BED56d03C2A3741eEF545eDB7C27dDc,undefined,31657000000000,
0x00c5229Fd8a631cf877622f2E37aF6EABf15Cd99,undefined,177600000000000,1may61ZbcLsxMcpX8Aiug9triUZcUJ829ijJw94hmWaVWZS
0x45d094B1790602ec766D3a81701f02Ad99F3E954,undefined,16884000000000,
0x7C019777DFDA36dD460e7322Fe6E1f5C94972517,undefined,12663000000000,
0x07BeC2143e7052bc6608C012EA585984F8f9b27f,undefined,91761000000000,13BH1bkNRt912svEKfs1CzdZbPKoprMGS3PYqvR3RNipakkb
0x0087c431927e0A49ac8908026Cfb13d3Cf96b950,undefined,12188000000000,12CSFsg2Aibwv6jhLUbfwuwok7724jVRskJy3qNU6zcXQMhx
0x0033F21FA9aAFf0f79eaF1759611F0d8c60f7b03,undefined,42210000000000,
0x2D6D291937E1E0158624cc3644af95a6140F2c11,undefined,61234000000000,
0x9C3668049CC8c0e75c32EC8bad06421c3bD26281,undefined,1055259000000000,13BLMRpSEDRnfGpwWT8cZ2yquUKKgSpGgRXkvy8LpKGLQYWC
0xcF1e7D7B8B56e594E0294c5Aef7A81B957350E34,undefined,352181000000000,
0xab416FE30D58aFE5d9454c7FCe7f830bcC750356,undefined,791444000000000,14zJDonLJaVw5CURf2nWgCfxwTwzDYYyVEoXJ1J1Dck8vN2Z
0x4A3F746d8Fdb67Aa729CD740D720c4A64FFAAd89,undefined,2108959000000000,
0x009cbD06CD1a0812b83234fF4b16D4561901daDf,undefined,275285000000000,
0x608Cb60905EfC0b59ebaD8A9C650A410fead95A0,undefined,55057000000000,
0x52e0f7339C1BEd710DBD4D84E78F791eBe2df6b9,undefined,91761000000000,16FQDZA4exgVPrq6SfTNbwmnmvzuVPvZHT9DsQmJHhYKD9kE
0x92EE94aF3A409600eefbcd59Bb63623A6280a13b,undefined,5276000000000,15waornJVaCxM2Zwxs13SQotEYdr7Dmtj8A6u3hpMDUdNCkW
0x57BA0396c511C6Dde22e4c524C07b85411d6d05d,undefined,995614000000000,14fgEfvWc1tJcQCccUpkFHRUyrVnmRkF3f1NRYKFhntpb69r
0x003C0f01ebe0F29488c629e253dcD4CB9F1cc586,undefined,150871000000000,1xbwoBN2RQ8LvsT9b3NMTCsxRGe91udRaaW6urmKD6HuukN
0x009789e46D6734CAb174c01e5811D744F664504F,undefined,44943000000000,12Hg639hJ7oV3sPEQYyzrAZbjq4zUuUbFTui2ihr4QKct8tV
0x734Ed6fD608eec64C9fC1D82Af4FA6165820bca0,undefined,147736000000000,
0x0052b34370F45Aa1A3d93B5837975bd9e088d6C6,undefined,143882000000000,131RjRMtuURJDWsprv42MFnJuo7SnrN1GPz8rTtqNT9UQ2Ts
0x00228Be11366AC5fE81770D49480c2A190A9da08,undefined,527629000000000,131HbhZVFAAd2CkPJsnKGHBcp7BeDYLD9jh9B7VNQb3cAZXQ
0x0d228ef1e58117a07783f0C17Ba1fAA7ACA9516f,undefined,52762000000000,
0x94B05D7A1cFc33B148CaEdB2b979D603a6532BCD,undefined,158288000000000,14bN4u1g5vCMWmz3mDiXf6PLo6amhZNW2xni1i9kZ5aMZAP3
0x4999ba3e07e8446389FC80467CF6CbA34AB2363B,undefined,105525000000000,
0xBF79dEd61F78515C23a76e625039beDd77c50aaa,undefined,15025000000000,
0x5C5f66fC6dD672A91114e67edcDe69AC17b2eBc8,undefined,116078000000000,
0x4a5B1ecb17b9Ced712dF12474c5588c8433CcB44,undefined,13272416000000000,15fnVdPPueMnXuEKE1xwUVeC2UeMGW7y9dCULTQZcr9t5b92
0x383F42b5De515C564641f65f5da3BD8b4a35B4B4,undefined,15828000000000,14Vi5aR7b2NqJ1XZX5rPmqf58FBVSuvEHT2eL71uK1xekTLv
0x097b2EECe415AA2A4A7B1e0C310c81ea3eE1e292,undefined,211051000000000,127855ifesQnPGEjkkr8bVXEPQL6X1PtTAuUnHH6X6FkxVCr
0x004840267ca0976045BEE42e0B7dd7DfD3b827CE,undefined,9919000000000,14d5e9TcYDCCFLburtAPnrKf3ne3eqAQTnJ4Ri5eVkzFL7af
0x002475878828A236151128F5aF451fc3C1aD194C,undefined,11953000000000,14B9WEr9kB3X4Nb44APAtqqfV1AE61bSPS6YfFJLQ7nXoDYC
0xEE0A93dB77FB6741BE11c337e2edfe00233b0c19,undefined,52762000000000,
0x75f095e103DE3ac2CD8410ed059fDd5BD050d21d,undefined,40925000000000,
0x7f88b00Db27a500fBfA7EbC9c3CaA2Dea6F59d5b,undefined,10605000000000,
0xBD6e08Fb25Db746221175B2D50e9fDF7b227643a,undefined,1576558000000000,
0xd182bFD28E1Df3520BbAE3602cA44F076a7b928B,undefined,3377006000000000,
0x1a48D6223b001E03cCE2B775A968e5199a626434,undefined,47486000000000,
0xc9645cD9C965C5d1Ba0D1519f8412c5fDd9283B4,undefined,52395000000000,
0x7DAEE2Fdc5f2aed7CCd792223A8945707469d1d4,undefined,2872755000000000,16k3mfkAjJ6jRZyyDx5f7LeT83bAcPuLLveV4FnbeDLH9Zdp
0x8e1A6E1D0D940dE7ACcfDdC03aE542Af6d690c64,undefined,31657000000000,
0x8c4a8da8157683E753d28767849Df4E6d216c079,undefined,52762000000000,
0x0532cE0C1d948b2e8317Af8279E07561ee3A3979,undefined,827899000000000,
0x002a9013053f71ba888e54a8f4896a5cEA18f904,undefined,43582000000000,
0x56DA5aC544fFd544d8C78AFBa72665B79DD1B87B,undefined,105525000000000,
0x3024413123731AC0ce07C13E9511C0bb76A228D9,undefined,211051000000000,15BJEivyPTDqFGcedPpFTZXxrZi7WstXLrF3yx9v3V4nJaE7
0x994625b177E36E65A06118684707C19a62194586,undefined,64370000000000,
0x00A32ad2C6d4d5ce0B978e4E0e955e02aBbb70ca,undefined,316577000000000,168WHVh5TWWmyd8Yz3vVYmKqC8gWoQY5MumnkotCdMopCBgz
0xa378BAb57ff303be5842361B3C0B5FF44E222A76,undefined,3670000000000,
0x00Cc3fD9C77dFE29E8D63f42432D05E26CeCd97d,undefined,105525000000000,
0x56d8d3046128996B3356e248E2448c7de420D98b,undefined,73868000000000,
0x00bA2b48d35573cD15A89057FC6AA79F58945c36,undefined,2163282000000000,
0x29955c36088322a44D55f597EB63A7f60Af639D3,undefined,21105000000000,
0x34cc2861eeb213Da8bf366bECDfb319f16afF12C,undefined,168841000000000,19hZ294Ye7GUaAJytdegfPeSp4TDKQAwUG7RHZUkCc8dHJU
0xF65aBA8Ace3C2B4a36c14de6C24a05f664274791,undefined,15828000000000,
0xEAa0987ad748C033D01d71DDd87e2D5E1fd80e52,undefined,105525000000000,
0x7525Af9498280dA3FC2f5498c495e89561b8Ee79,undefined,52762000000000,
0x75993bDF8A6C4c657F007Fe09EC4fb4fCdEb3BA7,undefined,110802000000000,
0x4Aa9324F187b1005E43892E3FE65bc9c78bB8D8A,undefined,45880000000000,
0x008fd24707883aFFBD4C830EeE85a8a4149306ce,undefined,5826000000000,
0x7738DD4955693F16822925a3CC9fDE3f94e13e32,undefined,648204000000000,
0x3Be58C29B09669c1b1EdD3153B0872E3CbcD8492,undefined,52762000000000,15idhnS4E67jMptQJPYHERHvE29HrdrUeqRY8dST9Z5FCKXm
0xafEfEB0eB9875074Ca2a2d508EAB621fdec459E2,undefined,73868000000000,
0xE88b871F4d3C16b385dDFF8370f6730b9b74C38B,undefined,39044000000000,
0x06eb856aEB8687f1803c095615b3E7143bF130c5,undefined,1055259000000000,
0x8E7bD3dc5A41971455a7e5AF99C3ab77766b964E,undefined,5276000000000,15wX4mfZXvCjjFitzYjdRZEdKjT84UAUC7Qagqs8iLDkAcKc
0x00799a6372295097cd51c0769caA6c8866BCF7Bf,undefined,45880000000000,
0x007aD88b72dC1CF54Adf012Caf81E3db579BF04E,undefined,27528000000000,
0x88884e35d7006AE84EfEf09ee6BC6A43DD8E2BB8,undefined,211051000000000,
0x02D0f868A0467B7eeDF6B252c6A7E53ea90B13b6,undefined,52762000000000,13pXbnYG1w8XRrqh1VhMEuT8g7ZWH2bDb7Gnp6XGAyyPMLRd
0x0084125BEBEAA11dF85AC05D8dA15c2AD150e814,undefined,9176000000000,
0xCCDECb6FB16e73a9311E57c75BEeF3487b3a0B08,undefined,18442000000000,
0x00F06b9FaA0d5B71935682F53b6Ec711158a8e9B,undefined,104154000000000,
0x43c8eC1AcE6c4B36e88EA5B6388C20fF3f13B19c,undefined,110114000000000,
0xa7a2179c90De5FaAA539ef2F2d8A1D0F2eA547db,undefined,31657000000000,
0xB7ef6733cEB972D95d74368Fe24B511512ae857f,undefined,30281000000000,13BBe58y4jWbzKYVM9JQpCLpJVpthXDaQSsP8LWnuv98pXTc
